condition,structure_rank,seed,sample,cif_path,PC1,PC2
WT mono apo,462,150,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-150_sample-2/model.cif,-22.901248493470312,3.1594095229485037
WT mono apo,463,59,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-59_sample-1/model.cif,-22.904589230161896,3.212624156103997
WT mono apo,464,7,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-7_sample-0/model.cif,-23.290743918618514,-0.8080548724031693
WT mono apo,465,227,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-227_sample-3/model.cif,-23.704476659219846,-0.6650129878773451
WT mono apo,466,62,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-62_sample-0/model.cif,-22.70107310463472,-1.001062242123209
WT mono apo,467,103,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-103_sample-3/model.cif,-24.001178892958404,-0.86211043133462
WT mono apo,468,49,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-49_sample-0/model.cif,-22.930717249690957,-0.6749547368614264
WT mono apo,469,145,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-145_sample-3/model.cif,-22.626781573711526,3.6119239766200013
WT mono apo,470,80,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-80_sample-2/model.cif,20.874396480837863,-1.0029283866665957
WT mono apo,471,101,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-101_sample-2/model.cif,21.811021309047316,-1.2752895263419344
WT mono apo,472,175,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-175_sample-1/model.cif,-22.887175895520638,-0.7226865801098661
WT mono apo,473,156,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-156_sample-0/model.cif,20.273597904952954,3.137778665144694
WT mono apo,474,65,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-65_sample-0/model.cif,-23.17627023865269,-0.676078396247713
WT mono apo,475,217,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-217_sample-2/model.cif,20.975874131621,-0.7584644338198627
WT mono apo,476,213,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-213_sample-2/model.cif,-22.866404589769516,3.2275069566662675
WT mono apo,477,127,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-127_sample-2/model.cif,-23.530674070643368,-0.6985922645596857
WT mono apo,478,61,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-61_sample-2/model.cif,-23.87828936568279,-1.0171900865180297
WT mono apo,479,166,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-166_sample-0/model.cif,20.762960312871417,-0.6096959538068073
WT mono apo,480,73,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-73_sample-2/model.cif,-22.726948383393008,-0.6077661736095404
WT mono apo,481,179,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-179_sample-3/model.cif,-23.156769270181794,-0.59936959822609
WT mono apo,482,128,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-128_sample-0/model.cif,-23.276850692219348,-0.9290194778607692
WT mono apo,483,237,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-237_sample-4/model.cif,20.72762733592554,-0.8629254940138673
WT mono apo,484,15,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-15_sample-2/model.cif,-22.928885023100726,3.254205234733901
WT mono apo,485,228,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-228_sample-1/model.cif,-23.123474172293857,-0.6788869024531239
WT mono apo,486,40,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-40_sample-3/model.cif,-23.508408990364597,-0.8445581585386763
WT mono apo,487,155,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-155_sample-1/model.cif,21.277940103799754,-1.0611053305472482
WT mono apo,488,193,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-193_sample-1/model.cif,-23.669455250934753,-0.7048839597405419
WT mono apo,489,38,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-38_sample-1/model.cif,20.81649791687157,3.143453290446182
WT mono apo,490,162,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-162_sample-2/model.cif,-22.865866127913225,-0.7692505354344008
WT mono apo,491,168,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-168_sample-1/model.cif,-24.032356242283857,-0.8901184260983043
WT mono apo,492,200,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-200_sample-3/model.cif,-22.922897865235424,-0.5969784695349575
WT mono apo,493,178,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-178_sample-4/model.cif,-23.120035293120424,-0.7182527658474938
WT mono apo,494,233,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-233_sample-3/model.cif,-23.04358815221236,-0.7428143074171946
WT mono apo,495,3,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-3_sample-0/model.cif,-22.929785727352385,3.117859947830472
WT mono apo,496,99,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-99_sample-2/model.cif,-22.396770961435234,-0.8335588902906894
WT mono apo,497,243,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-243_sample-3/model.cif,-22.213263803753776,-0.721400684784101
WT mono apo,498,37,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-37_sample-0/model.cif,-22.395593132810202,3.5467621813579466
WT mono apo,499,149,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-149_sample-4/model.cif,-23.032336097415115,-0.597514189726602
WT mono apo,500,125,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-125_sample-4/model.cif,-22.716765963683812,-0.6873526038323365
WT mono apo,501,76,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-76_sample-1/model.cif,-22.819256896616075,-1.1539866648801536
WT mono apo,502,140,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-140_sample-1/model.cif,20.39147719613326,-0.9635639503799422
WT mono apo,503,184,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-184_sample-3/model.cif,22.789789032279536,-1.9649281426656517
WT mono apo,504,132,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-132_sample-0/model.cif,-22.825018543520972,-0.7386333484030261
WT mono apo,505,201,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-201_sample-1/model.cif,-23.299425423783042,-1.0861963011755884
WT mono apo,506,194,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-194_sample-2/model.cif,-23.195517959472518,-0.8332970496523581
WT mono apo,507,44,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-44_sample-2/model.cif,-22.65412141799833,3.2903602217163175
WT mono apo,508,146,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-146_sample-3/model.cif,20.805308337026606,-0.9463130552549531
WT mono apo,509,106,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-106_sample-0/model.cif,-23.284167362848095,-0.8230204969063856
WT mono apo,510,143,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-143_sample-4/model.cif,20.55544701849861,-1.2494020122805978
WT mono apo,511,204,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-204_sample-2/model.cif,-22.32455469281532,-0.517620521423931
WT mono apo,512,66,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-66_sample-0/model.cif,-23.47143262065859,-0.9087665745462815
WT mono apo,513,227,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-227_sample-0/model.cif,-22.873998090913453,-0.5454217212134479
WT mono apo,514,132,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-132_sample-1/model.cif,-23.84648043907651,-0.9416702037235518
WT mono apo,515,23,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-23_sample-0/model.cif,-22.343463244032034,-0.8302813866209159
WT mono apo,516,71,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-71_sample-1/model.cif,-23.38351819259859,-0.9488736412819769
WT mono apo,517,70,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-70_sample-3/model.cif,-22.677386070536333,3.505236110253957
WT mono apo,518,63,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-63_sample-4/model.cif,-23.48118636821794,3.410957982848332
WT mono apo,519,16,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-16_sample-0/model.cif,-22.951070766393116,-0.8704777255424129
WT mono apo,520,143,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-143_sample-2/model.cif,21.36534212411461,-1.2995093706628589
WT mono apo,521,80,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-80_sample-4/model.cif,20.62225250587055,3.2273419001003862
WT mono apo,522,235,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-235_sample-2/model.cif,-23.51473359257159,-0.8632953178086772
WT mono apo,523,224,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-224_sample-0/model.cif,-23.41386375795082,-0.46086999452479843
WT mono apo,524,34,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-34_sample-3/model.cif,-22.738706450209435,3.38594878635564
WT mono apo,525,126,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-126_sample-0/model.cif,20.526300742852868,3.3768010002475966
WT mono apo,526,235,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-235_sample-1/model.cif,-22.974816375031093,-0.9207516583304797
WT mono apo,527,200,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-200_sample-2/model.cif,-23.200208863443983,-0.610906346625203
WT mono apo,528,12,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-12_sample-0/model.cif,-23.121774920659426,-0.7426905805477783
WT mono apo,529,162,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-162_sample-3/model.cif,-22.993305272751563,-0.6351161956680164
WT mono apo,530,13,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-13_sample-3/model.cif,20.158807653409486,-0.9595613612484658
WT mono apo,531,138,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-138_sample-0/model.cif,20.620400799979393,-1.1424139829069078
WT mono apo,532,32,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-32_sample-2/model.cif,-23.133586268100878,-0.8734471395489471
WT mono apo,533,109,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-109_sample-3/model.cif,20.344375334589827,-0.9194011922245722
WT mono apo,534,185,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-185_sample-3/model.cif,-22.318229060199766,-0.8772715929974656
WT mono apo,535,2,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-2_sample-0/model.cif,-23.087151055044686,3.3372933990415183
WT mono apo,536,203,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-203_sample-1/model.cif,-23.40121061780103,3.5366834784806582
WT mono apo,537,240,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-240_sample-4/model.cif,-23.06729773960113,-0.8402128311977831
WT mono apo,538,233,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-233_sample-1/model.cif,-23.073689354846366,-0.18711408757588832
WT mono apo,539,190,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-190_sample-2/model.cif,-23.557386594796895,2.7901010618540196
WT mono apo,540,207,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-207_sample-4/model.cif,-22.65261725149514,-0.6688420475399599
WT mono apo,541,181,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-181_sample-3/model.cif,-23.43793191120288,-0.7504194956286852
WT mono apo,542,63,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-63_sample-0/model.cif,-22.50076917674159,-0.9907375888333051
WT mono apo,543,200,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-200_sample-4/model.cif,-23.868079866412053,3.5616462045051454
WT mono apo,544,86,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-86_sample-2/model.cif,-22.73959091420608,3.4289721316060193
WT mono apo,545,87,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-87_sample-0/model.cif,20.51975873959894,-1.2351376212140637
WT mono apo,546,111,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-111_sample-0/model.cif,-23.056503525270035,-0.6824485091026635
WT mono apo,547,217,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-217_sample-4/model.cif,20.465431597476815,-0.8287688066717005
WT mono apo,548,35,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-35_sample-0/model.cif,-22.676000882723987,3.1241833184612564
WT mono apo,549,21,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-21_sample-2/model.cif,-22.973654966860217,-0.6702960122471932
WT mono apo,550,27,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-27_sample-2/model.cif,-23.09802238469791,-0.4279951133090402
WT mono apo,551,28,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-28_sample-4/model.cif,-23.277918326145542,-1.003668363535845
WT mono apo,552,229,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-229_sample-3/model.cif,-23.38043277261003,-0.865251862238029
WT mono apo,553,59,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-59_sample-4/model.cif,-23.625854148785187,-0.570830642492064
WT mono apo,554,182,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-182_sample-2/model.cif,-22.48877612584095,3.5024538525259237
WT mono apo,555,239,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-239_sample-3/model.cif,-22.913021417744933,2.892521931260563
WT mono apo,556,141,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-141_sample-0/model.cif,-22.67742838437718,-0.583166281302926
WT mono apo,557,217,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-217_sample-1/model.cif,20.48200111699457,-1.1073132551099627
WT mono apo,558,215,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-215_sample-1/model.cif,-23.00335362084667,-0.0437756241449676
WT mono apo,559,23,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-23_sample-4/model.cif,-23.02136144332518,-0.11678526357526248
WT mono apo,560,16,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-16_sample-1/model.cif,-23.04467118358452,-0.8226257989139351
WT mono apo,561,23,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-23_sample-2/model.cif,-23.01564914454038,3.7882898370097506
WT mono apo,562,4,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-4_sample-4/model.cif,-22.567105261950566,-0.8588686762052767
WT mono apo,563,164,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-164_sample-1/model.cif,-23.30426240677115,-0.9570719868919686
WT mono apo,564,66,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-66_sample-3/model.cif,-23.257499895532792,-1.256248844176583
WT mono apo,565,134,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-134_sample-0/model.cif,-23.89466620080204,-1.2488304740928267
WT mono apo,566,83,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-83_sample-0/model.cif,-23.093656365242712,-0.10335010751427903
WT mono apo,567,193,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-193_sample-3/model.cif,-22.03147572441833,-0.6118149999138898
WT mono apo,568,31,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-31_sample-4/model.cif,-22.9605560273122,3.5151217528800194
WT mono apo,569,163,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-163_sample-0/model.cif,-23.041083619475906,-0.6926108278727001
WT mono apo,570,183,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-183_sample-4/model.cif,-22.33406280465722,-0.5829459359077719
WT mono apo,571,134,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-134_sample-4/model.cif,20.837471017590435,-1.0816937569007712
WT mono apo,572,139,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-139_sample-3/model.cif,-22.626680070511107,-0.4887527632137631
WT mono apo,573,81,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-81_sample-0/model.cif,-23.343380581386768,-0.9517412482928934
WT mono apo,574,166,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-166_sample-2/model.cif,-23.636829315101263,-1.1383457006775304
WT mono apo,575,122,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-122_sample-1/model.cif,-23.01139765099138,-0.8168315572085241
WT mono apo,576,30,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-30_sample-2/model.cif,-23.678873867624414,3.311334357975696
WT mono apo,577,131,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-131_sample-3/model.cif,-22.65398773458652,3.1402239878914937
WT mono apo,578,107,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-107_sample-2/model.cif,20.957378145933696,3.3661840145188733
WT mono apo,579,58,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-58_sample-0/model.cif,21.681063818093733,-1.0571133600928653
WT mono apo,580,186,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-186_sample-0/model.cif,-23.648255381976806,-0.49921814999074077
